work_year,experience_level,employment_type,job_title, salary ,salary_currency, salary_in_usd ,employee_residence,remote_ratio,company_location,company_size
2021,MI,FT,Data Analyst,135000,USD,135000,USA,100,USA,L
2021,EN,FT,Data Scientist,80000,USD,80000,USA,100,USA,M
2022,SE,FT,Applied Data Scientist,380000,USD,380000,USA,100,USA,L
2022,MI,FT,Data Scientist,115000,CHF,120402,CHE,0,CHE,L
2022,SE,FT,Applied Data Scientist,177000,USD,177000,USA,100,USA,L
2022,MI,FT,Data Engineer,62000,EUR,65141,FRA,100,FRA,M
2022,MI,FT,Data Scientist,48000,USD,48000,RUS,100,USA,S
2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PAK,0,PAK,M
2021,SE,FT,Principal Data Scientist,220000,USD,220000,USA,0,USA,L
2021,MI,FT,ML Engineer,8500000,JPY,77364,JPN,50,JPN,S
2021,MI,FT,ML Engineer,7000000,JPY,63711,JPN,50,JPN,S
2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AUS,100,AUS,S
2021,MI,FT,Data Analyst,90000,USD,90000,USA,100,USA,M
2022,MI,FL,Data Scientist,100000,USD,100000,CAN,100,USA,M
2021,EN,FT,Data Scientist,100000,USD,100000,USA,0,USA,S
2022,EN,PT,Data Scientist,100000,USD,100000,DZA,50,DZA,M
2022,SE,FT,Research Scientist,144000,USD,144000,USA,50,USA,L
2022,SE,FT,Principal Data Scientist,148000,EUR,155499,DEU,100,DEU,M
2021,SE,FT,Computer Vision Engineer,24000,USD,24000,BRA,100,BRA,M
2021,MI,FT,Applied Machine Learning Scientist,38400,USD,38400,VNM,100,USA,M
2022,EN,FT,Financial Data Analyst,100000,USD,100000,USA,50,USA,L
2021,MI,FT,Data Scientist,82500,USD,82500,USA,100,USA,S
2021,EN,FT,Data Scientist,42000,EUR,49646,FRA,50,FRA,M
2021,SE,FT,Lead Data Scientist,3000000,INR,40570,IND,50,IND,L
2022,EN,FT,Data Engineer,120000,USD,120000,USA,100,USA,M
2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,84053,DEU,0,DEU,M
2021,EN,FT,Machine Learning Engineer,20000,USD,20000,IND,100,IND,S
2022,EN,FT,Computer Vision Engineer,125000,USD,125000,USA,0,USA,M
2021,MI,FT,Data Scientist,700000,INR,9466,IND,0,IND,S
2021,SE,FT,Machine Learning Scientist,120000,USD,120000,USA,50,USA,S
2021,EN,PT,Data Analyst,8760,EUR,10354,ESP,50,ESP,M
2021,EN,FT,Applied Data Scientist,80000,GBP,110037,GBR,0,GBR,L
2022,EN,FT,ML Engineer,20000,EUR,21013,PRT,100,PRT,L
2021,EN,FT,Data Analyst,50000,USD,50000,USA,100,USA,M
2021,SE,FT,Principal Data Engineer,200000,USD,200000,USA,100,USA,M
2021,MI,FT,Big Data Engineer,60000,USD,60000,ESP,50,ROU,M
2021,MI,FT,Data Engineer,200000,USD,200000,USA,100,USA,L
2021,EN,FT,Machine Learning Developer,100000,USD,100000,IRQ,50,IRQ,S
2021,MI,FT,Data Engineer,100000,USD,100000,USA,100,USA,L
2021,SE,FT,Machine Learning Engineer,70000,EUR,82744,BEL,50,BEL,M
2020,MI,FT,Data Engineer,51999,EUR,59303,DEU,100,DEU,S
2021,MI,FT,Research Scientist,53000,EUR,62649,FRA,50,FRA,M
2021,MI,FT,Data Engineer,60000,GBP,82528,GBR,100,GBR,L
2021,MI,FT,Data Architect,170000,USD,170000,USA,100,USA,L
2021,MI,FT,Data Architect,150000,USD,150000,USA,100,USA,L
2021,EN,FT,BI Data Analyst,55000,USD,55000,USA,50,USA,S
2021,EX,FT,Director of Data Science,250000,USD,250000,USA,0,USA,L
2021,EN,FT,Data Engineer,80000,USD,80000,USA,100,USA,L
2020,EN,FT,Big Data Engineer,70000,USD,70000,USA,100,USA,L
2021,EX,FT,Director of Data Science,110000,EUR,130026,DEU,50,DEU,M
2021,EN,FT,Data Science Consultant,54000,EUR,63831,DEU,50,DEU,L
2020,SE,FT,Data Scientist,60000,EUR,68428,GRC,100,USA,L
2021,EX,FT,Head of Data Science,85000,USD,85000,RUS,0,RUS,M
2021,EX,FT,Head of Data,230000,USD,230000,RUS,50,RUS,L
2021,EN,FT,Machine Learning Engineer,125000,USD,125000,USA,100,USA,S
2021,SE,FT,Data Analytics Manager,120000,USD,120000,USA,100,USA,M
2020,MI,FT,Research Scientist,450000,USD,450000,USA,0,USA,M
2020,MI,FT,Data Analyst,41000,EUR,46759,FRA,50,FRA,L
2020,MI,FT,Data Engineer,65000,EUR,74130,AUT,50,AUT,L
2021,SE,FT,Data Science Engineer,159500,CAD,127221,CAN,50,CAN,L
2021,SE,FT,Data Science Manager,144000,USD,144000,USA,100,USA,L
2021,EN,FT,Data Scientist,13400,USD,13400,UKR,100,UKR,L
2021,MI,FT,Data Scientist,95000,CAD,75774,CAN,100,CAN,L
2021,MI,FT,Data Scientist,150000,USD,150000,USA,100,USA,M
2020,MI,FT,Data Science Consultant,103000,USD,103000,USA,100,USA,L
2021,SE,FT,Data Engineer,153000,USD,153000,USA,100,USA,L
2021,MI,FT,Data Engineer,90000,USD,90000,USA,100,USA,L
2021,EN,FT,Data Analyst,90000,USD,90000,USA,100,USA,S
2021,EN,FT,Data Analyst,60000,USD,60000,USA,100,USA,S
2021,MI,FT,Data Scientist,50000,USD,50000,NGA,100,NGA,L
2021,EN,PT,AI Scientist,12000,USD,12000,PAK,100,USA,M
2021,MI,PT,3D Computer Vision Researcher,400000,INR,5409,IND,50,IND,M
2021,MI,CT,ML Engineer,270000,USD,270000,USA,100,USA,L
2021,MI,FT,Applied Data Scientist,68000,CAD,54238,GBR,50,CAN,L
2021,MI,FT,Machine Learning Engineer,40000,EUR,47282,ESP,100,ESP,S
2021,EX,FT,Director of Data Science,130000,EUR,153667,ITA,100,POL,L
2021,MI,FT,Data Engineer,110000,PLN,28476,POL,100,POL,L
2021,MI,FT,Data Analytics Engineer,110000,USD,110000,USA,100,USA,L
2021,EN,FT,Research Scientist,60000,GBP,82528,GBR,50,GBR,L
2020,EN,FT,Machine Learning Engineer,250000,USD,250000,USA,50,USA,L
2021,EN,FT,Data Analyst,50000,EUR,59102,FRA,50,FRA,M
2021,SE,FT,Data Analyst,80000,USD,80000,BGR,100,USA,S
2020,EN,FT,Data Analyst,10000,USD,10000,NGA,100,NGA,S
2020,EN,FT,Machine Learning Engineer,138000,USD,138000,USA,100,USA,S
2021,MI,FT,Data Engineer,140000,USD,140000,USA,100,USA,L
2021,SE,FT,Data Analytics Engineer,67000,EUR,79197,DEU,100,DEU,L
2021,SE,FT,Lead Data Analyst,170000,USD,170000,USA,100,USA,L
2021,EN,FT,Data Analyst,80000,USD,80000,USA,100,USA,M
2020,MI,FT,Data Scientist,45760,USD,45760,PHL,100,USA,S
2021,MI,FT,BI Data Analyst,100000,USD,100000,USA,100,USA,M
2021,SE,FT,Data Scientist,45000,EUR,53192,FRA,50,FRA,L
2021,EX,FT,Head of Data,235000,USD,235000,USA,100,USA,L
2021,EX,FT,BI Data Analyst,150000,USD,150000,IND,100,USA,L
2020,EX,FT,Data Engineer,70000,EUR,79833,ESP,50,ESP,L
2021,EN,FT,Machine Learning Scientist,225000,USD,225000,USA,100,USA,L
2021,EN,FT,Data Science Consultant,65000,EUR,76833,DEU,100,DEU,S
2020,MI,FT,Machine Learning Infrastructure Engineer,44000,EUR,50180,PRT,0,PRT,M
2021,SE,FT,Marketing Data Analyst,75000,EUR,88654,GRC,100,DNK,L
2021,SE,FT,Lead Data Engineer,75000,GBP,103160,GBR,100,GBR,S
2021,SE,FT,Data Engineer,82500,GBP,113476,GBR,100,GBR,M
2021,SE,FT,Machine Learning Engineer,80000,EUR,94564,DEU,50,DEU,L
2021,EN,FT,Data Engineer,2250000,INR,30428,IND,100,IND,L
2021,SE,FT,Data Engineer,150000,USD,150000,USA,100,USA,M
2021,SE,FT,Data Engineer,115000,USD,115000,USA,100,USA,S
2021,MI,FT,Research Scientist,235000,CAD,187442,CAN,100,CAN,L
2021,MI,FT,Data Analyst,37456,GBP,51519,GBR,50,GBR,L
2020,MI,FT,Data Engineer,106000,USD,106000,USA,100,USA,L
2020,MI,FT,Data Engineer,88000,GBP,112872,GBR,50,GBR,L
2021,MI,FT,BI Data Analyst,11000000,HUF,36259,HUN,50,USA,L
2021,SE,FT,Data Engineer,150000,USD,150000,USA,100,USA,L
2020,EN,PT,ML Engineer,14000,EUR,15966,DEU,100,DEU,S
2021,MI,FT,Computer Vision Software Engineer,81000,EUR,95746,DEU,100,USA,S
2021,EN,FT,Computer Vision Software Engineer,70000,USD,70000,USA,100,USA,M
2020,MI,FT,Data Scientist,60000,GBP,76958,GBR,100,GBR,S
2021,MI,FT,Cloud Data Engineer,120000,SGD,89294,SGP,50,SGP,L
2021,EN,FT,Data Scientist,2200000,INR,29751,IND,50,IND,L
2021,SE,FT,Lead Data Engineer,276000,USD,276000,USA,0,USA,L
2020,SE,FT,Data Engineer,188000,USD,188000,USA,100,USA,L
2021,SE,FT,Cloud Data Engineer,160000,USD,160000,BRA,100,USA,S
2020,MI,FT,Data Scientist,105000,USD,105000,USA,100,USA,L
2021,SE,FT,Data Engineer,174000,USD,174000,USA,100,USA,L
2021,MI,FT,Data Analyst,93000,USD,93000,USA,100,USA,L
2021,EN,FT,Data Scientist,2100000,INR,28399,IND,100,IND,M
2021,SE,FT,Research Scientist,51400,EUR,60757,PRT,50,PRT,L
2021,EN,FT,Data Scientist,90000,USD,90000,USA,100,USA,S
2020,MI,FT,Data Engineer,61500,EUR,70139,FRA,50,FRA,L
2020,EN,FT,Data Analyst,450000,INR,6072,IND,0,IND,S
2020,SE,FT,Data Engineer,720000,MXN,33511,MEX,0,MEX,S
2021,SE,FT,Principal Data Analyst,170000,USD,170000,USA,100,USA,M
2021,SE,FT,Data Engineer,70000,GBP,96282,GBR,50,GBR,L
2021,MI,FT,Data Engineer,108000,TRY,12103,TUR,0,TUR,M
2021,EN,FT,Data Scientist,31000,EUR,36643,FRA,50,FRA,L
2021,MI,FT,Data Engineer,52500,GBP,72212,GBR,50,GBR,L
2020,EN,FT,Data Analyst,91000,USD,91000,USA,100,USA,L
2021,SE,FT,Big Data Architect,125000,CAD,99703,CAN,50,CAN,M
2021,SE,FT,Data Scientist,165000,USD,165000,USA,100,USA,L
2021,MI,FT,Data Analyst,80000,USD,80000,USA,100,USA,L
2021,SE,FT,Data Scientist,130000,CAD,103691,CAN,100,CAN,L
2021,EN,FT,Data Engineer,1600000,INR,21637,IND,50,IND,M
2020,EN,FT,Research Scientist,42000,USD,42000,NLD,50,NLD,L
2020,MI,FT,Lead Data Scientist,115000,USD,115000,ARE,0,ARE,L
2021,MI,FT,Research Scientist,80000,CAD,63810,CAN,100,CAN,M
2020,SE,FT,Machine Learning Scientist,260000,USD,260000,JPN,0,JPN,S
2021,MI,FT,Head of Data Science,110000,USD,110000,USA,0,USA,S
2021,MI,FT,Data Architect,180000,USD,180000,USA,100,USA,L
2021,SE,FT,Data Analyst,200000,USD,200000,USA,100,USA,L
2020,SE,FT,Big Data Engineer,85000,GBP,109024,GBR,50,GBR,M
2021,SE,FT,Data Engineer,200000,USD,200000,USA,100,USA,L
2021,SE,FT,ML Engineer,256000,USD,256000,USA,100,USA,S
2021,MI,FT,Data Engineer,110000,USD,110000,USA,100,USA,L
2020,MI,FT,Data Scientist,70000,EUR,79833,DEU,0,DEU,L
2021,EN,FT,Data Engineer,72500,USD,72500,USA,100,USA,L
2021,SE,FT,Machine Learning Engineer,185000,USD,185000,USA,50,USA,L
2021,MI,PT,Data Engineer,59000,EUR,69741,NLD,100,NLD,L
2021,EN,FT,Research Scientist,100000,USD,100000,JEY,0,CHN,L
2021,MI,FT,Data Engineer,112000,USD,112000,USA,100,USA,L
2020,SE,FT,Machine Learning Engineer,150000,USD,150000,USA,50,USA,L
2021,SE,FT,Data Scientist,180000,TRY,20171,TUR,50,TUR,L
2021,SE,FT,AI Scientist,55000,USD,55000,ESP,100,ESP,L
2021,EN,FT,Data Scientist,58000,USD,58000,USA,50,USA,L
2021,EN,FT,Data Scientist,100000,USD,100000,USA,100,USA,M
2021,SE,FT,Data Scientist,65720,EUR,77684,FRA,50,FRA,M
2021,EN,FT,Machine Learning Engineer,85000,USD,85000,NLD,100,DEU,S
2021,EN,FT,Data Science Consultant,65000,EUR,76833,DEU,0,DEU,L
2021,SE,CT,Staff Data Scientist,105000,USD,105000,USA,100,USA,M
2020,EN,FT,Data Analyst,72000,USD,72000,USA,100,USA,L
2021,EN,FT,Data Engineer,55000,EUR,65013,DEU,50,DEU,M
2021,MI,FT,Data Engineer,250000,TRY,28016,TUR,100,TUR,M
2021,MI,FT,Data Engineer,111775,USD,111775,USA,0,USA,M
2021,MI,FT,Data Engineer,93150,USD,93150,USA,0,USA,M
2021,SE,FT,Lead Data Engineer,160000,USD,160000,PRI,50,USA,S
2021,MI,FT,Data Scientist,21600,EUR,25532,SRB,100,DEU,S
2021,SE,FT,Machine Learning Engineer,4900000,INR,66265,IND,0,IND,L
2021,MI,FT,Data Scientist,1250000,INR,16904,IND,100,IND,S
2021,SE,FT,Data Analyst,54000,EUR,63831,DEU,50,DEU,L
2020,SE,FT,Lead Data Scientist,190000,USD,190000,USA,100,USA,S
2021,EX,FT,Director of Data Science,120000,EUR,141846,DEU,0,DEU,L
2021,EN,FT,Big Data Engineer,1200000,INR,16228,IND,100,IND,L
2021,SE,FT,Data Analyst,90000,CAD,71786,CAN,100,CAN,M
2020,MI,FT,Data Scientist,11000000,HUF,35735,HUN,50,HUN,L
2021,SE,FT,Data Scientist,135000,USD,135000,USA,0,USA,L
2021,EN,FT,Machine Learning Engineer,21000,EUR,24823,DEU,50,DEU,M
2021,SE,FT,Data Science Manager,4000000,INR,54094,IND,50,USA,L
2021,SE,FT,Machine Learning Engineer,1799997,INR,24342,IND,100,IND,L
2021,EN,FT,BI Data Analyst,9272,USD,9272,KEN,100,KEN,S
2021,MI,FT,Data Scientist,147000,USD,147000,USA,50,USA,L
2021,SE,FT,Research Scientist,120500,CAD,96113,CAN,50,CAN,L
2021,SE,FT,Data Science Manager,174000,USD,174000,USA,100,USA,L
2020,MI,FT,Business Data Analyst,135000,USD,135000,USA,100,USA,L
2021,EN,FT,Machine Learning Engineer,21844,USD,21844,COL,50,COL,M
2020,SE,FT,Lead Data Engineer,125000,USD,125000,NZL,50,NZL,S
2020,EN,FT,Data Scientist,45000,EUR,51321,FRA,0,FRA,S
2020,MI,FT,Data Scientist,3000000,INR,40481,IND,0,IND,L
2021,EX,FT,Data Science Consultant,59000,EUR,69741,FRA,100,ESP,S
2021,SE,FT,Data Analytics Engineer,50000,USD,50000,VNM,100,GBR,M
2020,EN,FT,Data Scientist,35000,EUR,39916,FRA,0,FRA,M
2020,MI,FT,Lead Data Analyst,87000,USD,87000,USA,100,USA,L
2021,MI,FT,Data Engineer,22000,EUR,26005,ROU,0,USA,L
2021,MI,FT,Data Scientist,76760,EUR,90734,DEU,50,DEU,L
2021,MI,FT,Big Data Engineer,1672000,INR,22611,IND,0,IND,L
2021,MI,FT,Data Scientist,420000,INR,5679,IND,100,USA,S
2021,EN,FT,Machine Learning Engineer,81000,USD,81000,USA,50,USA,S
2021,MI,FT,Data Scientist,30400000,CLP,40038,CHL,100,CHL,L
2021,EN,FT,Data Science Consultant,90000,USD,90000,USA,100,USA,S
2021,MI,FT,Data Scientist,52000,EUR,61467,DEU,50,AUT,M
2021,SE,FT,Machine Learning Infrastructure Engineer,195000,USD,195000,USA,100,USA,M
2021,MI,FT,Data Scientist,32000,EUR,37825,ESP,100,ESP,L
2020,MI,FT,Data Analyst,85000,USD,85000,USA,100,USA,L
2021,EX,CT,Principal Data Scientist,416000,USD,416000,USA,100,USA,S
2021,SE,FT,Machine Learning Scientist,225000,USD,225000,USA,100,CAN,L
2021,MI,FT,Data Scientist,40900,GBP,56256,GBR,50,GBR,L
2021,MI,FT,Data Scientist,2500000,INR,33808,IND,0,IND,M
2021,MI,FT,Data Scientist,85000,GBP,116914,GBR,50,GBR,L
2021,MI,FT,Machine Learning Engineer,180000,PLN,46597,POL,100,POL,L
2020,MI,FT,Data Analyst,8000,USD,8000,PAK,50,PAK,L
2020,EN,FT,Data Engineer,4450000,JPY,41689,JPN,100,JPN,S
2020,SE,FT,Big Data Engineer,100000,EUR,114047,POL,100,GBR,S
2021,MI,FT,Machine Learning Engineer,75000,EUR,88654,BEL,100,BEL,M
2020,EN,FT,Data Science Consultant,423000,INR,5707,IND,50,IND,M
2020,MI,FT,Lead Data Engineer,56000,USD,56000,PRT,100,USA,M
2021,EN,PT,Computer Vision Engineer,180000,DKK,28609,DNK,50,DNK,S
2021,MI,FT,Data Scientist,75000,EUR,88654,DEU,50,DEU,L
2020,MI,FT,Product Data Analyst,450000,INR,6072,IND,100,IND,L
2020,SE,FT,Data Engineer,42000,EUR,47899,GRC,50,GRC,L
2020,MI,FT,BI Data Analyst,98000,USD,98000,USA,0,USA,M
2021,MI,FT,Data Engineer,48000,GBP,66022,HKG,50,GBR,S
2021,MI,FT,Research Scientist,48000,EUR,56738,FRA,50,FRA,S
2021,MI,FT,Machine Learning Engineer,21000,EUR,24823,SVN,50,SVN,L
2021,SE,FT,Data Analytics Manager,120000,USD,120000,USA,0,USA,L
2021,MI,FL,Data Engineer,20000,USD,20000,ITA,0,USA,L
2020,EX,FT,Director of Data Science,325000,USD,325000,USA,100,USA,L
2021,SE,FT,Machine Learning Engineer,200000,USD,200000,USA,100,USA,L
2020,EN,FT,AI Scientist,300000,DKK,45896,DNK,50,DNK,S
2021,MI,FT,Data Scientist,160000,USD,160000,USA,100,USA,L
2021,SE,FT,Research Scientist,50000,USD,50000,FRA,100,USA,S
2021,MI,FT,Data Science Engineer,34000,EUR,40189,GRC,100,GRC,M
2021,MI,FT,Data Scientist,69600,BRL,12901,BRA,0,BRA,S
2021,SE,FT,Data Engineer,165000,USD,165000,USA,0,USA,M
2021,EN,FT,Big Data Engineer,435000,INR,5882,IND,0,CHE,L
2020,MI,FT,Data Scientist,37000,EUR,42197,FRA,50,FRA,S
2021,SE,FT,Principal Data Engineer,185000,USD,185000,USA,100,USA,L
2020,EN,FT,Data Scientist,55000,EUR,62726,DEU,50,DEU,S
2020,EN,PT,Data Scientist,19000,EUR,21669,ITA,50,ITA,S
2020,MI,FT,Data Engineer,110000,USD,110000,USA,100,USA,L
2021,SE,FT,Data Analytics Manager,140000,USD,140000,USA,100,USA,L
2020,SE,FT,Data Scientist,120000,USD,120000,USA,50,USA,L
2021,SE,FT,Data Scientist,110000,CAD,87738,CAN,100,CAN,S
2021,SE,FT,Finance Data Analyst,45000,GBP,61896,GBR,50,GBR,L
2021,MI,FL,Machine Learning Scientist,12000,USD,12000,PAK,50,PAK,M
2021,SE,FT,Data Engineer,65000,EUR,76833,ROU,50,GBR,S
2021,MI,FT,Machine Learning Engineer,74000,USD,74000,JPN,50,JPN,S
2021,SE,FT,Data Science Manager,152000,USD,152000,USA,100,FRA,L
2021,MI,FT,Big Data Engineer,18000,USD,18000,MDA,0,MDA,S
2020,SE,FL,Computer Vision Engineer,60000,USD,60000,RUS,100,USA,S
2021,MI,FT,Data Scientist,130000,USD,130000,USA,50,USA,L
2021,SE,FT,Computer Vision Engineer,102000,BRL,18907,BRA,0,BRA,M
2021,EN,FT,Business Data Analyst,50000,EUR,59102,LUX,100,LUX,L
2021,SE,FT,Principal Data Scientist,147000,EUR,173762,DEU,100,DEU,M
2020,SE,FT,Principal Data Scientist,130000,EUR,148261,DEU,100,DEU,M
2020,MI,FT,Data Scientist,34000,EUR,38776,ESP,100,ESP,M
2021,MI,FT,Data Scientist,39600,EUR,46809,ESP,100,ESP,M
2021,EN,FT,AI Scientist,1335000,INR,18053,IND,100,ASM,S
2020,SE,FT,Data Scientist,80000,EUR,91237,AUT,0,AUT,S
2020,MI,FT,Data Scientist,55000,EUR,62726,FRA,50,LUX,S
2021,MI,FT,Data Scientist,115000,USD,115000,USA,50,USA,L
2021,SE,FT,Principal Data Scientist,235000,USD,235000,USA,100,USA,L
2021,MI,FT,Lead Data Analyst,1450000,INR,19609,IND,100,IND,L
2021,EN,PT,AI Scientist,12000,USD,12000,BRA,100,USA,S
2021,MI,FT,Data Analyst,75000,USD,75000,USA,0,USA,L
2021,MI,FT,Data Analyst,62000,USD,62000,USA,0,USA,L
2021,MI,FT,Data Scientist,73000,USD,73000,USA,0,USA,L
2021,MI,FT,Data Engineer,38400,EUR,45391,NLD,100,NLD,L
2020,SE,FT,Data Science Manager,190200,USD,190200,USA,100,USA,M
2020,MI,FT,Data Scientist,118000,USD,118000,USA,100,USA,M
2020,MI,FT,Data Scientist,138350,USD,138350,USA,100,USA,M
2020,MI,FT,Data Engineer,130800,USD,130800,ESP,100,USA,M
2020,SE,FT,Machine Learning Engineer,40000,EUR,45618,HRV,100,HRV,S
2021,SE,FT,Director of Data Science,168000,USD,168000,JPN,0,JPN,S
2021,MI,FT,Data Scientist,160000,SGD,119059,SGP,100,ISR,M
2021,MI,FT,Applied Machine Learning Scientist,423000,USD,423000,USA,50,USA,L
2021,MI,FT,Data Engineer,24000,EUR,28369,MLT,50,MLT,L
2021,SE,FT,Data Specialist,165000,USD,165000,USA,100,USA,L
2020,SE,FT,Data Scientist,412000,USD,412000,USA,100,USA,L
2021,MI,FT,Principal Data Scientist,151000,USD,151000,USA,100,USA,L
2020,EN,FT,Data Scientist,105000,USD,105000,USA,100,USA,S
2020,EN,CT,Business Data Analyst,100000,USD,100000,USA,100,USA,L
2021,SE,FT,Data Science Manager,7000000,INR,94665,IND,50,IND,L
